Feature ID,Taxon,Confidence,Domain,Phylum,Class,Order,Family,Genus,Species,FullName
a99780dcdb40c79f910e659d92be615b,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__Mobiluncus_mulieris,0.9040989027346354,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus_mulieris,g_Mobiluncus
d00a0aae3bc0b143edcf901dbdda67cd,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_hydrogenalis,0.9999130406079272,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,Anaerococcus_hydrogenalis,g_Anaerococcus
c583691d16154c22f1e985ff3d44f05c,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_gasseri,0.9966037378730154,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_gasseri,g_Lactobacillus
b1a394d813ea95147b82ffd66bd0399f,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_uenonis,0.99126916267092,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_uenonis,g_Porphyromonas
8d1fbc9459922316215d5a82e3592d08,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus_christensenii,1.0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus_christensenii,g_Aerococcus
9e98cdff9e7658cc474acae551e16f62,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Peptoniphilus; s__Peptoniphilus_lacrimalis,0.7240858782065455,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Peptoniphilus,Peptoniphilus_lacrimalis,g_Peptoniphilus
e68b07eb5f7d0c72b88fecb36f35d61f,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_timonensis,0.999999641972572,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_timonensis,g_Prevotella
986c184c64268601b67a0ad145d3d9d7,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_micraerophilus,0.9999999787830948,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,Dialister_micraerophilus,g_Dialister
c69f799816188618847e5ad739bb2ade,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia; s__Finegoldia_magna,0.9462837489531678,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,Finegoldia_magna,g_Finegoldia
9e96c347fa86b0399c1df430279d70a9,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium,0.8396560344480981,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,,g_Propionibacterium
da6cf57ab126c93ad75df26d1e371527,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia_mucilaginosa,0.9746656428139144,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia_mucilaginosa,g_Rothia
ba1991b0a9799ee865bcff1ddf0c6e10,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium,0.9999982104632144,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,g_Fusobacterium
3f5132fbd563175b63cd533d829a6126,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia,0.999999997278536,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_bivia,g_Prevotella
450240e6aac799427f9d315c5f72ad7e,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_sp.,0.987337087390912,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_sp.,g_Corynebacterium
0af6b6a57d5e0c32e8dd0921ca19690a,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Peptoniphilus; s__uncultured_bacterium,0.9219014649752432,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Peptoniphilus,uncultured_bacterium,g_Peptoniphilus
74bde5aec91603030565aa6390cead24,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae,0.9971309054195324,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,f_Enterobacteriaceae
acac4dd945d00054706fca4fbb9ab764,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia,0.9999999999963456,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,,g_Finegoldia
16a05abb1ff4f7652193fa46ea331baa,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_mitis,0.896603786326225,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_mitis,g_Streptococcus
f4e1e6e4f2ad58f84905390864fd2389,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_sp.,0.9916387901407658,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,Anaerococcus_sp.,g_Anaerococcus
b6dcf144d19f68e937d748b85dcd4fa7,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__uncultured; s__uncultured_bacterium,0.998740534329372,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,uncultured,uncultured_bacterium,g_uncultured
9f9c53f3586152dfad19120055f384f2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_buccalis,0.9940666097550992,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_buccalis,g_Prevotella
7cbfc7d00828d9462e108c255de92e07,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_parainfluenzae,0.9959130315431336,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,Haemophilus_parainfluenzae,g_Haemophilus
378e900b06868d99871ef5634b47ab30,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_capitis,0.7239839507776041,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus_capitis,g_Staphylococcus
7173499c97c950115f2035c920128907,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.9999999999973777,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,g_Streptococcus
608b8c817c1ca023d410747fee0d7f66,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Ezakiella; s__Ezakiella_massiliensis,0.9999999930042236,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Ezakiella,Ezakiella_massiliensis,g_Ezakiella
ab88d563a88ca92158e2ac276d7071a0,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia_mucilaginosa,0.9922353991549498,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia_mucilaginosa,g_Rothia
d762bbfcc5a472523c1cf0ec9b2a5c20,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,0.9676210677706378,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,,g_Veillonella
91a48943eb3033225fff5a6f96e452fa,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.9999999999952026,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,g_Streptococcus
dcb2c4fe54e05739285d55cd4dd4a337,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia,0.9999999999979764,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,,g_Finegoldia
e35fb8c64bc45f5fc072971edca7530b,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_genitalium,0.7659251493314464,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_genitalium,g_Corynebacterium
f43eb404b918cb1ea74217881cc76e91,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_amnii,0.99999999938062,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_amnii,g_Prevotella
2e0eab7c92035c2db39f069e30afc3a5,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__Moraxella_osloensis,0.9390824409300766,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,Moraxella_osloensis,g_Enhydrobacter
418922bd49564d36f8a8563e745a77f6,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_simulans,0.9987732306066884,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_simulans,g_Corynebacterium
70673c80ddf541ceeb55dcf07cf8a355,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_buccalis,0.9999957098523364,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_buccalis,g_Prevotella
ff06207852cb44ca4ac35bea487e060a,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_hominis,0.9235969406061008,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus_hominis,g_Staphylococcus
cd9c42427401b12ad23dc36cf920e969,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_epidermidis,0.7423297042813175,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis,g_Staphylococcus
6888f7b921b35ce5ebb5dfbffb7d5e6b,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia,0.999999999999624,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,,g_Finegoldia
995bee4190b1bb57ff6e7ce1ce636258,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium,0.9999995719637028,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,g_Corynebacterium
7c1f5f45c350c479e96729ad6724353d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__Prevotella_melaninogenica,0.9750290280744704,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella_melaninogenica,g_Prevotella_7
1917d82840e634ca6e777ff5a76a7a92,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_sp.,0.9964610700985616,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_sp.,g_Corynebacterium
116d07823b966725f4ce67771080d11b,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_mitis,0.7417845237136853,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_mitis,g_Streptococcus
a30646db3c9e808dfcba44b6defae3c2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_buccalis,0.9999737713657624,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_buccalis,g_Prevotella
b3be7de3b01997a81dbef42673ae7f25,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_minutissimum,0.8897360376957467,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_minutissimum,g_Corynebacterium
f51c103020576d23d2f607407b992789,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius,0.9823341362012112,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,g_Streptococcus
b2f0073693df33476f63b604702fb0c5,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_haemolyticus,0.9987265311129954,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus_haemolyticus,g_Staphylococcus
01b35f234339aefcfebb63c5401290d0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia; s__Finegoldia_magna,0.9098542139924104,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,Finegoldia_magna,g_Finegoldia
ed143929179f9fb664183f4d6361e850,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_propionicifaciens,0.999925490412068,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,Dialister_propionicifaciens,g_Dialister
eff9828f5c2b3a39cedeb19baae29484,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia; s__Finegoldia_magna,0.9446296819849864,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,Finegoldia_magna,g_Finegoldia
331998749b8595eaee663c8ee65dcf7d,d__Bacteria,0.9963857089098832,Bacteria,,,,,,,d__Bacteria
0f177bc69a1a547fdb258cf4a6b057a8,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_falsenii,0.9334246710374238,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_falsenii,g_Corynebacterium
c7b13be8a9db2b38f7e411907dd020cb,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium,0.9997820159642063,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,g_Corynebacterium
f7f29644202979baa208bbac98fe7bc2,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae,0.9999999076892048,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,,,f_Oxalobacteraceae
dd5ec20de8134de9340cd85e542e66c5,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_singulare,0.9992056499050485,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_singulare,g_Corynebacterium
f7d240277fde92c9e07d09701afccb59,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Fenollaria; s__Peptostreptococcaceae_bacterium,0.8918354634267679,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Fenollaria,Peptostreptococcaceae_bacterium,g_Fenollaria
84114ebb610e1f616209ad317ac4c47d,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Peptoniphilus; s__Peptoniphilus_grossensis,0.9997739736337966,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Peptoniphilus,Peptoniphilus_grossensis,g_Peptoniphilus
108bbc82bb3e100cfcda5c256fe8cc1d,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_iners,0.99864960668086,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_iners,g_Lactobacillus
c19c84e6156510114d4f3be82cfd532f,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__Facklamia_hominis,0.9999998893938684,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,Facklamia_hominis,g_Facklamia
88e1d3eda6a93deadcd7cfc3252fc8e3,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.9999999999989478,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,g_Streptococcus
c96f47b7910b58c172f6247cf7856e29,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,0.957903745397588,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,,g_Veillonella
dc8277d33cc61cb907053862ef336911,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia; s__Sneathia_amnii,0.9999999999999148,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,Sneathia_amnii,g_Sneathia
16f4919fc11b9bbe4208de0257d2d65b,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__uncultured_bacterium,0.9130811704263746,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,uncultured_bacterium,g_Prevotella_7
12fd20e2d1c2bb492d10c6627736e6d2,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia,0.9999999999986297,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,,g_Finegoldia
9af7da05231236f29abb82cb6e8a8d42,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_timonensis,0.999990822357554,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_timonensis,g_Prevotella
bb7dbee2e1d52f04fc1f6523cc719176,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_oralis,0.7485827795320028,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_oralis,g_Streptococcus
085fb3cd93c531159a2e666d27feda97,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_parainfluenzae,0.9516712614416488,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,Haemophilus_parainfluenzae,g_Haemophilus
017b86fc626d31d773526d42d604e2e8,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_sp.,0.9997407854530186,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,Anaerococcus_sp.,g_Anaerococcus
f77fb4d278603db7e79778b4f4a31a18,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_Firmicutes,0.7089751421213174,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured_Firmicutes,g_Streptococcus
c6acf0652e795a22b496c35ebe34b83e,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas,0.9835611279231508,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,,g_Pelomonas
e5c4e5e79beff60f001cf6dcaad9369f,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_parainfluenzae,0.9550794767643596,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,Haemophilus_parainfluenzae,g_Haemophilus
9e543bad20380475bde2860febaeb025,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia; s__Finegoldia_magna,0.8480355585389445,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,Finegoldia_magna,g_Finegoldia
